timestamp,user_id,text,location_approx,sentiment,issue_category,likes,shares,comments,engagement_score
2025-05-07 02:42:50.826496,user_98288,Grateful for the healthcare improvements in Delhi. Feels disappointed!,Delhi,negative,healthcare,317,82,1,484
2025-05-13 08:43:27.887103,user_42460,Can someone help with street lighting problem in Bangalore? It's really horrible.,Bangalore,negative,street lighting,412,55,36,630
2025-05-17 13:39:59.912319,user_75437,Grateful for the traffic congestion improvements in Visakhapatnam. Feels fantastic!,Visakhapatnam,positive,traffic congestion,137,72,26,359
2025-05-03 14:55:22.140935,user_35520,Can someone help with monsoon flooding problem in Lucknow? It's really normal.,Lucknow,neutral,monsoon flooding,173,73,34,421
2025-05-20 07:07:11.320630,user_33356,Can someone help with water shortage problem in Mumbai? It's really normal.,Mumbai,neutral,water shortage,85,38,14,203
2025-05-02 11:31:01.933249,user_96484,Grateful for the education improvements in Jaipur. Feels amazing!,Jaipur,positive,education,484,16,27,597
2025-05-27 05:55:31.499005,user_67161,Update on traffic congestion in Patna - things are looking standard now!,Patna,neutral,traffic congestion,477,53,47,724
2025-05-28 00:23:20.947543,user_78930,Update on power outage in Pune - things are looking amazing now!,Pune,positive,power outage,387,85,28,641
2025-05-07 12:19:01.588899,user_7018,Can someone help with pollution problem in Vadodara? It's really okay.,Vadodara,neutral,pollution,320,59,38,552
2025-05-28 16:49:34.458508,user_44642,Grateful for the pollution improvements in Delhi. Feels bad!,Delhi,negative,pollution,124,32,28,272
2025-05-15 23:53:39.491424,user_97307,Grateful for the power outage improvements in Nagpur. Feels normal!,Nagpur,neutral,power outage,234,39,21,375
2025-05-20 12:30:55.503594,user_65698,Grateful for the public transport improvements in Hyderabad. Feels angry!,Hyderabad,negative,public transport,474,3,6,498
2025-05-20 13:19:43.639857,user_90469,Grateful for the pollution improvements in Nagpur. Feels standard!,Nagpur,neutral,pollution,55,62,34,281
2025-05-14 23:33:00.870043,user_87586,Why is housing always good in Ludhiana? Need better governance.,Ludhiana,positive,housing,409,32,44,605
2025-04-30 05:35:31.151446,user_18150,Why is garbage collection always fine in Pune? Need better governance.,Pune,neutral,garbage collection,16,93,23,271
2025-05-17 01:40:32.570197,user_15718,Why is education always angry in Nashik? Need better governance.,Nashik,negative,education,66,61,27,269
2025-05-12 17:51:22.340932,user_42607,Grateful for the street lighting improvements in Bangalore. Feels great!,Bangalore,positive,street lighting,209,89,37,498
2025-05-25 21:39:51.570719,user_67551,Update on power outage in Ghaziabad - things are looking good now!,Ghaziabad,positive,power outage,52,61,14,216
2025-05-28 18:54:22.778156,user_45370,Can someone help with pollution problem in Kolkata? It's really excellent.,Kolkata,positive,pollution,360,42,13,483
2025-05-20 23:14:21.056496,user_71902,Why is street lighting always good in Hyderabad? Need better governance.,Hyderabad,positive,street lighting,25,93,9,238
2025-05-07 23:03:14.538881,user_22501,Can someone help with corruption problem in Bhopal? It's really regular.,Bhopal,neutral,corruption,226,15,30,346
2025-05-17 09:19:15.159719,user_46342,Update on street lighting in Visakhapatnam - things are looking awful now!,Visakhapatnam,negative,street lighting,142,27,20,256
2025-05-08 11:25:38.153412,user_70747,Update on street lighting in Thane - things are looking amazing now!,Thane,positive,street lighting,58,89,25,311
2025-05-30 02:33:45.159985,user_76709,Update on monsoon flooding in Nashik - things are looking great now!,Nashik,positive,monsoon flooding,170,14,14,240
2025-04-30 16:02:07.670068,user_33977,Why is corruption always angry in Bhopal? Need better governance.,Bhopal,negative,corruption,57,91,8,263
2025-05-11 20:51:44.888443,user_25065,Update on public transport in Pimpri-Chinchwad - things are looking terrible now!,Pimpri-Chinchwad,negative,public transport,449,15,38,593
2025-04-30 12:17:56.439010,user_72043,Update on corruption in Kolkata - things are looking fine now!,Kolkata,neutral,corruption,9,17,49,190
2025-05-20 23:32:33.861351,user_88561,Can someone help with traffic congestion problem in Agra? It's really horrible.,Agra,negative,traffic congestion,115,73,17,312
2025-05-05 15:25:05.936296,user_71336,Why is water shortage always excellent in Visakhapatnam? Need better governance.,Visakhapatnam,positive,water shortage,99,83,28,349
2025-05-29 03:12:49.997098,user_54988,Why is healthcare always angry in Mumbai? Need better governance.,Mumbai,negative,healthcare,357,94,18,599
2025-05-05 02:22:22.604869,user_11108,Grateful for the power outage improvements in Ludhiana. Feels average!,Ludhiana,neutral,power outage,441,72,45,720
2025-05-11 13:29:21.699744,user_56976,The garbage collection situation in Bhopal is disappointed. #civic #india,Bhopal,negative,garbage collection,59,89,34,339
2025-05-29 23:27:48.974610,user_10727,Why is pollution always awful in Surat? Need better governance.,Surat,negative,pollution,455,56,10,597
2025-05-17 09:05:32.335722,user_51805,Update on garbage collection in Nashik - things are looking wonderful now!,Nashik,positive,garbage collection,484,24,10,562
2025-05-22 02:31:50.977851,user_71883,Can someone help with traffic congestion problem in Delhi? It's really wonderful.,Delhi,positive,traffic congestion,41,84,43,338
2025-04-30 07:38:54.464008,user_42705,Grateful for the road repair improvements in Kolkata. Feels terrible!,Kolkata,negative,road repair,170,72,21,377
2025-05-20 12:25:52.020597,user_53984,Grateful for the street lighting improvements in Ludhiana. Feels normal!,Ludhiana,neutral,street lighting,256,47,40,470
2025-05-15 22:10:22.411832,user_6230,Why is healthcare always angry in Jaipur? Need better governance.,Jaipur,negative,healthcare,468,26,15,565
2025-05-27 22:54:21.881958,user_20186,The healthcare situation in Hyderabad is normal. #civic #india,Hyderabad,neutral,healthcare,323,82,32,583
2025-05-01 01:29:02.003652,user_49483,Grateful for the corruption improvements in Jaipur. Feels disappointed!,Jaipur,negative,corruption,77,96,0,269
2025-05-08 15:13:23.601901,user_9343,Why is corruption always normal in Pimpri-Chinchwad? Need better governance.,Pimpri-Chinchwad,neutral,corruption,408,47,24,574
2025-04-30 17:35:42.660182,user_74984,Update on water shortage in Kanpur - things are looking standard now!,Kanpur,neutral,water shortage,330,48,10,456
2025-05-28 05:38:03.185215,user_48071,Grateful for the traffic congestion improvements in Delhi. Feels okay!,Delhi,neutral,traffic congestion,150,62,45,409
2025-05-15 16:54:46.553668,user_21908,Grateful for the public transport improvements in Indore. Feels excellent!,Indore,positive,public transport,193,24,35,346
2025-05-26 00:39:24.559323,user_56262,Grateful for the water shortage improvements in Visakhapatnam. Feels fine!,Visakhapatnam,neutral,water shortage,159,63,9,312
2025-05-05 16:44:33.710177,user_59487,Update on garbage collection in Ghaziabad - things are looking great now!,Ghaziabad,positive,garbage collection,31,52,43,264
2025-05-08 00:57:32.692816,user_9713,The healthcare situation in Vadodara is disappointed. #civic #india,Vadodara,negative,healthcare,419,10,22,505
2025-05-25 16:48:44.952632,user_50580,Update on pollution in Pune - things are looking wonderful now!,Pune,positive,pollution,155,27,29,296
2025-05-01 02:58:54.151390,user_16922,Can someone help with public transport problem in Delhi? It's really wonderful.,Delhi,positive,public transport,298,48,25,469
2025-05-01 13:18:07.021420,user_70777,Update on education in Vadodara - things are looking angry now!,Vadodara,negative,education,65,34,49,280
2025-05-19 00:31:20.156824,user_24275,Can someone help with pollution problem in Chennai? It's really fine.,Chennai,neutral,pollution,124,2,2,134
2025-05-13 06:17:55.498956,user_17797,The corruption situation in Patna is disappointed. #civic #india,Patna,negative,corruption,496,23,13,581
2025-05-18 18:19:54.649684,user_74008,Update on traffic congestion in Pimpri-Chinchwad - things are looking bad now!,Pimpri-Chinchwad,negative,traffic congestion,480,62,46,742
2025-05-22 15:22:04.113991,user_92118,Why is pollution always angry in Thane? Need better governance.,Thane,negative,pollution,126,28,22,248
2025-04-30 04:26:29.711125,user_30041,The road repair situation in Lucknow is okay. #civic #india,Lucknow,neutral,road repair,428,74,50,726
2025-05-27 09:58:16.798158,user_30307,Update on traffic congestion in Ghaziabad - things are looking okay now!,Ghaziabad,neutral,traffic congestion,68,64,47,337
2025-05-05 21:09:52.736132,user_37540,The corruption situation in Nashik is awful. #civic #india,Nashik,negative,corruption,78,75,21,291
2025-05-14 01:47:38.432300,user_48410,Grateful for the housing improvements in Patna. Feels disappointed!,Patna,negative,housing,250,62,50,524
2025-05-11 08:47:20.375150,user_94061,Grateful for the public transport improvements in Ghaziabad. Feels terrible!,Ghaziabad,negative,public transport,390,56,8,526
2025-05-05 05:52:59.499633,user_56091,Why is water shortage always wonderful in Ahmedabad? Need better governance.,Ahmedabad,positive,water shortage,43,68,42,305
2025-05-14 09:20:17.964406,user_92078,Grateful for the housing improvements in Surat. Feels regular!,Surat,neutral,housing,359,34,44,559
2025-05-20 08:23:38.269695,user_5876,Grateful for the power outage improvements in Lucknow. Feels bad!,Lucknow,negative,power outage,69,99,12,303
2025-05-05 03:23:58.015283,user_30157,Update on road repair in Lucknow - things are looking bad now!,Lucknow,negative,road repair,250,15,35,385
2025-05-15 17:55:20.919995,user_26715,Grateful for the public transport improvements in Hyderabad. Feels amazing!,Hyderabad,positive,public transport,435,6,1,450
2025-05-17 22:31:51.992030,user_39146,Can someone help with power outage problem in Thane? It's really frustrated.,Thane,negative,power outage,434,57,34,650
2025-05-20 05:56:59.320147,user_29853,The public transport situation in Indore is happy. #civic #india,Indore,positive,public transport,327,35,4,409
2025-05-14 05:34:00.901174,user_59703,Can someone help with garbage collection problem in Kolkata? It's really standard.,Kolkata,neutral,garbage collection,145,19,2,189
2025-05-01 16:51:11.003280,user_74559,Grateful for the public transport improvements in Lucknow. Feels horrible!,Lucknow,negative,public transport,154,7,50,318
2025-05-02 05:00:32.064356,user_57578,Can someone help with road repair problem in Surat? It's really bad.,Surat,negative,road repair,172,60,42,418
2025-05-23 16:53:13.266677,user_89636,Can someone help with road repair problem in Vadodara? It's really wonderful.,Vadodara,positive,road repair,399,30,49,606
2025-05-07 17:51:41.739202,user_90015,The water shortage situation in Vadodara is happy. #civic #india,Vadodara,positive,water shortage,20,19,4,70
2025-05-01 18:38:04.396803,user_30035,Update on water shortage in Ghaziabad - things are looking angry now!,Ghaziabad,negative,water shortage,312,32,21,439
2025-05-09 19:06:45.965390,user_37337,Grateful for the traffic congestion improvements in Nagpur. Feels regular!,Nagpur,neutral,traffic congestion,235,14,5,278
2025-05-04 22:49:05.798991,user_39096,Grateful for the traffic congestion improvements in Jaipur. Feels great!,Jaipur,positive,traffic congestion,282,78,22,504
2025-05-08 15:08:30.899126,user_65861,Why is traffic congestion always average in Pune? Need better governance.,Pune,neutral,traffic congestion,213,54,32,417
2025-04-30 21:10:42.724367,user_34147,The education situation in Hyderabad is excellent. #civic #india,Hyderabad,positive,education,100,85,19,327
2025-05-07 09:13:50.608737,user_56952,Grateful for the road repair improvements in Patna. Feels disappointed!,Patna,negative,road repair,382,19,3,429
2025-05-29 10:39:02.335310,user_13131,Grateful for the public transport improvements in Kanpur. Feels frustrated!,Kanpur,negative,public transport,69,41,9,178
2025-05-22 14:00:38.955781,user_29025,The housing situation in Pimpri-Chinchwad is wonderful. #civic #india,Pimpri-Chinchwad,positive,housing,299,74,14,489
2025-05-29 19:08:09.943563,user_95806,The road repair situation in Mumbai is average. #civic #india,Mumbai,neutral,road repair,199,27,1,256
2025-05-27 23:21:10.097242,user_55797,The garbage collection situation in Ghaziabad is fantastic. #civic #india,Ghaziabad,positive,garbage collection,216,6,29,315
2025-05-19 00:36:22.835555,user_94002,The power outage situation in Vadodara is angry. #civic #india,Vadodara,negative,power outage,299,58,42,541
2025-05-06 15:26:07.552008,user_62140,The corruption situation in Delhi is fine. #civic #india,Delhi,neutral,corruption,194,3,32,296
2025-05-23 12:40:39.072611,user_14875,Update on pollution in Ludhiana - things are looking fantastic now!,Ludhiana,positive,pollution,395,12,22,485
2025-05-20 20:04:04.348879,user_29046,Grateful for the power outage improvements in Bhopal. Feels normal!,Bhopal,neutral,power outage,77,100,23,346
2025-05-02 23:16:07.681073,user_94110,The pollution situation in Indore is angry. #civic #india,Indore,negative,pollution,77,94,15,310
2025-05-15 20:16:32.192523,user_23926,Why is traffic congestion always horrible in Kanpur? Need better governance.,Kanpur,negative,traffic congestion,360,14,29,475
2025-05-19 19:15:49.450446,user_65820,The corruption situation in Kolkata is wonderful. #civic #india,Kolkata,positive,corruption,359,76,45,646
2025-05-14 17:43:03.363432,user_58315,The pollution situation in Bangalore is standard. #civic #india,Bangalore,neutral,pollution,329,17,7,384
2025-05-07 19:52:09.274601,user_56343,Update on corruption in Kanpur - things are looking okay now!,Kanpur,neutral,corruption,378,81,7,561
2025-05-06 01:11:16.250676,user_44193,The street lighting situation in Mumbai is normal. #civic #india,Mumbai,neutral,street lighting,31,26,26,161
2025-05-13 12:33:29.913796,user_3893,The corruption situation in Vadodara is disappointed. #civic #india,Vadodara,negative,corruption,274,64,33,501
2025-05-28 23:47:57.446525,user_93081,Update on street lighting in Nashik - things are looking great now!,Nashik,positive,street lighting,2,12,14,68
2025-05-25 12:49:44.802483,user_95991,The garbage collection situation in Kanpur is frustrated. #civic #india,Kanpur,negative,garbage collection,177,59,5,310
2025-05-27 19:40:09.156394,user_83366,Can someone help with public transport problem in Thane? It's really disappointed.,Thane,negative,public transport,271,85,9,468
2025-05-27 21:19:10.364185,user_67724,Update on street lighting in Thane - things are looking standard now!,Thane,neutral,street lighting,123,44,17,262
2025-05-21 22:40:27.263062,user_90463,Update on corruption in Thane - things are looking wonderful now!,Thane,positive,corruption,483,100,18,737
2025-05-16 03:51:00.238797,user_64007,Can someone help with garbage collection problem in Ghaziabad? It's really frustrated.,Ghaziabad,negative,garbage collection,274,11,23,365
2025-05-15 04:00:52.858996,user_27622,Update on garbage collection in Ghaziabad - things are looking excellent now!,Ghaziabad,positive,garbage collection,31,25,27,162
2025-05-02 16:02:36.228460,user_58408,Can someone help with road repair problem in Chennai? It's really disappointed.,Chennai,negative,road repair,176,95,27,447
2025-05-14 02:21:03.775779,user_37284,Update on garbage collection in Patna - things are looking bad now!,Patna,negative,garbage collection,163,73,2,315
2025-05-13 01:58:59.917983,user_63880,The street lighting situation in Ludhiana is amazing. #civic #india,Ludhiana,positive,street lighting,449,8,11,498
2025-05-17 23:45:01.191170,user_66416,The healthcare situation in Lucknow is excellent. #civic #india,Lucknow,positive,healthcare,369,43,10,485
2025-05-16 22:31:00.805685,user_22739,Can someone help with healthcare problem in Pune? It's really fine.,Pune,neutral,healthcare,472,15,1,505
2025-05-15 02:44:43.973698,user_79230,Can someone help with education problem in Bhopal? It's really amazing.,Bhopal,positive,education,238,97,14,474
2025-05-13 06:09:40.739863,user_89166,Why is road repair always disappointed in Kolkata? Need better governance.,Kolkata,negative,road repair,434,15,49,611
2025-05-27 12:43:07.893267,user_5154,The monsoon flooding situation in Kanpur is awful. #civic #india,Kanpur,negative,monsoon flooding,150,98,26,424
2025-05-11 09:50:55.214261,user_85059,Why is power outage always okay in Ludhiana? Need better governance.,Ludhiana,neutral,power outage,445,65,28,659
2025-05-20 09:39:18.826224,user_22363,Why is garbage collection always standard in Mumbai? Need better governance.,Mumbai,neutral,garbage collection,453,96,13,684
2025-05-19 10:09:58.445301,user_31792,The education situation in Jaipur is terrible. #civic #india,Jaipur,negative,education,41,1,8,67
2025-05-19 12:53:36.178616,user_24806,Grateful for the education improvements in Ludhiana. Feels standard!,Ludhiana,neutral,education,349,27,15,448
2025-05-25 02:19:13.781492,user_19130,Can someone help with education problem in Ahmedabad? It's really great.,Ahmedabad,positive,education,314,92,6,516
2025-05-01 09:46:21.371247,user_68201,Can someone help with public transport problem in Agra? It's really angry.,Agra,negative,public transport,67,41,30,239
2025-05-20 13:38:31.634194,user_74332,Can someone help with water shortage problem in Ahmedabad? It's really great.,Ahmedabad,positive,water shortage,262,83,42,554
2025-05-14 17:08:56.438995,user_75002,Grateful for the traffic congestion improvements in Bhopal. Feels angry!,Bhopal,negative,traffic congestion,473,19,39,628
2025-05-01 08:15:58.766372,user_36558,Can someone help with education problem in Mumbai? It's really fantastic.,Mumbai,positive,education,191,73,19,394
2025-05-11 19:40:03.694132,user_11332,Grateful for the education improvements in Chennai. Feels normal!,Chennai,neutral,education,311,17,1,348
2025-05-26 21:32:43.772484,user_21354,Grateful for the housing improvements in Surat. Feels standard!,Surat,neutral,housing,9,100,16,257
2025-05-11 21:27:09.285911,user_17671,Grateful for the road repair improvements in Bhopal. Feels fantastic!,Bhopal,positive,road repair,147,35,33,316
2025-05-29 21:26:19.427302,user_25460,Can someone help with housing problem in Bangalore? It's really bad.,Bangalore,negative,housing,67,49,35,270
2025-05-29 04:58:09.732944,user_93304,The monsoon flooding situation in Vadodara is wonderful. #civic #india,Vadodara,positive,monsoon flooding,217,67,4,363
2025-05-21 20:43:18.403055,user_37988,Grateful for the water shortage improvements in Pune. Feels average!,Pune,neutral,water shortage,478,54,41,709
2025-05-10 08:42:45.373436,user_1541,Grateful for the power outage improvements in Surat. Feels standard!,Surat,neutral,power outage,455,41,28,621
2025-05-04 15:58:00.037410,user_86364,Can someone help with garbage collection problem in Agra? It's really excellent.,Agra,positive,garbage collection,41,20,27,162
2025-05-04 03:22:41.832783,user_71620,Why is monsoon flooding always okay in Thane? Need better governance.,Thane,neutral,monsoon flooding,21,15,29,138
2025-05-05 00:03:05.976002,user_52061,The road repair situation in Ludhiana is excellent. #civic #india,Ludhiana,positive,road repair,393,28,43,578
2025-05-07 18:56:55.824806,user_27788,Can someone help with traffic congestion problem in Ludhiana? It's really fine.,Ludhiana,neutral,traffic congestion,248,24,33,395
2025-05-02 08:07:08.556267,user_5257,Grateful for the water shortage improvements in Vadodara. Feels amazing!,Vadodara,positive,water shortage,314,18,16,398
2025-05-02 17:06:49.460587,user_17938,Can someone help with monsoon flooding problem in Bhopal? It's really horrible.,Bhopal,negative,monsoon flooding,115,3,35,226
2025-05-15 23:58:18.903020,user_83619,Update on monsoon flooding in Thane - things are looking disappointed now!,Thane,negative,monsoon flooding,85,83,25,326
2025-05-03 09:24:08.210264,user_66631,Grateful for the housing improvements in Agra. Feels normal!,Agra,neutral,housing,71,73,39,334
2025-05-08 12:50:39.305332,user_27508,Why is healthcare always great in Mumbai? Need better governance.,Mumbai,positive,healthcare,267,20,46,445
2025-05-14 23:41:51.953026,user_33783,Update on public transport in Chennai - things are looking wonderful now!,Chennai,positive,public transport,140,59,1,261
2025-05-23 19:32:00.047841,user_75310,Update on power outage in Nagpur - things are looking happy now!,Nagpur,positive,power outage,98,88,28,358
2025-05-19 21:58:05.507169,user_8571,The garbage collection situation in Agra is okay. #civic #india,Agra,neutral,garbage collection,441,19,14,521
2025-05-05 15:14:50.719766,user_61580,The water shortage situation in Pune is fantastic. #civic #india,Pune,positive,water shortage,251,33,11,350
2025-05-27 17:54:27.550734,user_49384,Why is road repair always angry in Pimpri-Chinchwad? Need better governance.,Pimpri-Chinchwad,negative,road repair,367,83,21,596
2025-05-01 23:22:16.734623,user_19212,The housing situation in Delhi is wonderful. #civic #india,Delhi,positive,housing,6,56,31,211
2025-05-23 02:55:43.753439,user_64987,The road repair situation in Thane is okay. #civic #india,Thane,neutral,road repair,6,6,22,84
2025-05-21 06:53:18.300766,user_19454,The pollution situation in Nashik is happy. #civic #india,Nashik,positive,pollution,69,75,1,222
2025-05-18 08:04:21.000300,user_48228,The street lighting situation in Kolkata is fantastic. #civic #india,Kolkata,positive,street lighting,453,30,18,567
2025-05-19 07:00:06.972842,user_91291,Update on corruption in Jaipur - things are looking great now!,Jaipur,positive,corruption,362,51,22,530
2025-05-25 20:25:26.244965,user_78715,The street lighting situation in Delhi is great. #civic #india,Delhi,positive,street lighting,473,31,13,574
2025-05-25 19:15:47.903984,user_28107,Grateful for the garbage collection improvements in Kanpur. Feels good!,Kanpur,positive,garbage collection,390,90,49,717
2025-05-15 14:55:47.077107,user_2626,Grateful for the education improvements in Bhopal. Feels good!,Bhopal,positive,education,302,59,38,534
2025-05-24 03:48:16.829702,user_43879,Grateful for the street lighting improvements in Agra. Feels fantastic!,Agra,positive,street lighting,28,98,23,293
2025-05-06 03:40:31.880488,user_14315,Can someone help with pollution problem in Lucknow? It's really average.,Lucknow,neutral,pollution,62,74,40,330
2025-05-20 16:34:01.869544,user_13007,Why is pollution always okay in Nagpur? Need better governance.,Nagpur,neutral,pollution,338,71,19,537
2025-05-15 17:33:53.003614,user_13534,Can someone help with housing problem in Indore? It's really awful.,Indore,negative,housing,196,50,31,389
2025-05-16 18:01:18.946121,user_37500,Update on water shortage in Lucknow - things are looking standard now!,Lucknow,neutral,water shortage,477,10,14,539
2025-05-25 19:41:42.575118,user_85743,Update on public transport in Indore - things are looking normal now!,Indore,neutral,public transport,243,53,24,421
2025-05-01 16:40:52.397218,user_18941,Update on monsoon flooding in Chennai - things are looking good now!,Chennai,positive,monsoon flooding,315,21,10,387
2025-05-07 22:54:10.866410,user_62448,The power outage situation in Agra is fine. #civic #india,Agra,neutral,power outage,465,21,24,579
2025-05-06 00:30:45.213780,user_87207,The public transport situation in Thane is great. #civic #india,Thane,positive,public transport,105,95,29,382
2025-05-16 13:20:14.416969,user_91982,Can someone help with garbage collection problem in Surat? It's really amazing.,Surat,positive,garbage collection,230,94,35,523
2025-05-27 13:55:42.067892,user_58404,Why is road repair always excellent in Visakhapatnam? Need better governance.,Visakhapatnam,positive,road repair,500,60,10,650
2025-05-12 13:54:14.804741,user_52768,Grateful for the public transport improvements in Agra. Feels excellent!,Agra,positive,public transport,78,61,45,335
2025-05-11 20:48:46.198858,user_92253,The monsoon flooding situation in Nashik is disappointed. #civic #india,Nashik,negative,monsoon flooding,80,32,49,291
2025-05-23 13:51:04.409090,user_95799,The pollution situation in Nagpur is regular. #civic #india,Nagpur,neutral,pollution,268,55,1,381
2025-05-08 02:15:31.090539,user_8081,Update on road repair in Kolkata - things are looking bad now!,Kolkata,negative,road repair,368,73,1,517
2025-05-13 14:22:39.996478,user_23157,The street lighting situation in Ghaziabad is normal. #civic #india,Ghaziabad,neutral,street lighting,480,67,5,629
2025-05-09 16:55:13.138320,user_24107,Update on road repair in Mumbai - things are looking standard now!,Mumbai,neutral,road repair,255,91,14,479
2025-05-25 07:27:03.060248,user_64959,Grateful for the corruption improvements in Agra. Feels regular!,Agra,neutral,corruption,367,20,1,410
2025-05-16 03:12:28.334472,user_20233,Can someone help with street lighting problem in Surat? It's really angry.,Surat,negative,street lighting,159,22,37,314
2025-05-12 19:19:04.452051,user_65621,Update on garbage collection in Delhi - things are looking average now!,Delhi,neutral,garbage collection,10,17,5,59
2025-05-01 02:53:35.618779,user_30946,Update on education in Chennai - things are looking disappointed now!,Chennai,negative,education,55,55,7,186
2025-05-14 04:42:11.603552,user_95285,Update on corruption in Agra - things are looking happy now!,Agra,positive,corruption,116,7,22,196
2025-05-24 13:38:42.264625,user_68784,The power outage situation in Kanpur is horrible. #civic #india,Kanpur,negative,power outage,251,39,16,377
2025-05-24 17:18:28.574886,user_81101,Can someone help with corruption problem in Nashik? It's really standard.,Nashik,neutral,corruption,485,83,7,672
2025-05-20 21:30:36.831056,user_59586,Can someone help with housing problem in Ahmedabad? It's really great.,Ahmedabad,positive,housing,453,27,16,555
2025-05-30 00:09:37.283595,user_32973,Can someone help with public transport problem in Indore? It's really regular.,Indore,neutral,public transport,246,63,33,471
2025-05-23 04:45:58.855703,user_29653,Why is housing always bad in Ludhiana? Need better governance.,Ludhiana,negative,housing,399,100,16,647
2025-05-16 18:11:46.149607,user_74209,Why is traffic congestion always amazing in Bhopal? Need better governance.,Bhopal,positive,traffic congestion,181,28,37,348
2025-05-22 15:18:48.663635,user_79012,Grateful for the street lighting improvements in Nagpur. Feels great!,Nagpur,positive,street lighting,33,81,11,228
2025-05-03 05:29:59.807565,user_59879,Update on power outage in Kolkata - things are looking amazing now!,Kolkata,positive,power outage,334,30,4,406
2025-05-19 15:41:01.271561,user_68547,Grateful for the corruption improvements in Bangalore. Feels bad!,Bangalore,negative,corruption,174,75,4,336
2025-05-13 21:07:19.678689,user_4037,Update on garbage collection in Delhi - things are looking good now!,Delhi,positive,garbage collection,181,93,35,472
2025-05-27 11:36:19.875067,user_18061,The garbage collection situation in Kanpur is average. #civic #india,Kanpur,neutral,garbage collection,283,42,24,439
2025-05-26 09:28:00.275857,user_41715,Update on healthcare in Nashik - things are looking disappointed now!,Nashik,negative,healthcare,137,10,21,220
2025-05-20 09:12:46.911879,user_13179,Update on water shortage in Surat - things are looking wonderful now!,Surat,positive,water shortage,416,18,42,578
2025-05-07 21:52:14.551254,user_90474,Can someone help with street lighting problem in Mumbai? It's really average.,Mumbai,neutral,street lighting,119,43,31,298
2025-05-28 23:21:13.023342,user_83053,Grateful for the garbage collection improvements in Ludhiana. Feels great!,Ludhiana,positive,garbage collection,459,45,48,693
2025-05-09 00:28:40.438070,user_81600,Can someone help with road repair problem in Patna? It's really terrible.,Patna,negative,road repair,278,91,26,538
2025-05-05 09:25:14.741914,user_17128,Why is housing always bad in Kanpur? Need better governance.,Kanpur,negative,housing,390,38,28,550
2025-05-10 05:24:38.448903,user_55963,Why is monsoon flooding always excellent in Patna? Need better governance.,Patna,positive,monsoon flooding,246,36,32,414
2025-05-05 14:53:33.340262,user_43267,Grateful for the power outage improvements in Lucknow. Feels regular!,Lucknow,neutral,power outage,386,56,12,534
2025-05-11 16:25:59.401474,user_21812,Update on power outage in Nagpur - things are looking fantastic now!,Nagpur,positive,power outage,484,3,22,556
2025-04-30 23:19:17.219199,user_48678,Can someone help with traffic congestion problem in Kanpur? It's really fine.,Kanpur,neutral,traffic congestion,288,7,36,410
2025-05-16 03:18:37.742566,user_64355,Update on traffic congestion in Lucknow - things are looking regular now!,Lucknow,neutral,traffic congestion,106,27,31,253
2025-05-11 15:59:01.195229,user_54293,Why is housing always happy in Kolkata? Need better governance.,Kolkata,positive,housing,422,18,17,509
2025-05-06 12:19:11.886819,user_21634,Why is public transport always frustrated in Indore? Need better governance.,Indore,negative,public transport,201,12,36,333
2025-05-01 07:32:42.086448,user_59702,The healthcare situation in Agra is excellent. #civic #india,Agra,positive,healthcare,322,85,45,627
2025-05-09 01:55:26.601532,user_25938,The education situation in Mumbai is angry. #civic #india,Mumbai,negative,education,339,54,29,534
2025-05-04 06:06:06.138717,user_10376,Update on education in Agra - things are looking wonderful now!,Agra,positive,education,133,1,24,207
2025-05-24 22:13:20.686878,user_82543,Grateful for the garbage collection improvements in Agra. Feels frustrated!,Agra,negative,garbage collection,321,66,48,597
2025-05-13 03:52:19.388849,user_18022,The monsoon flooding situation in Mumbai is terrible. #civic #india,Mumbai,negative,monsoon flooding,170,2,23,243
2025-05-14 22:21:25.445369,user_59629,Grateful for the road repair improvements in Ludhiana. Feels angry!,Ludhiana,negative,road repair,427,71,36,677
2025-05-16 14:41:46.481467,user_59040,Grateful for the traffic congestion improvements in Nashik. Feels fantastic!,Nashik,positive,traffic congestion,445,78,39,718
2025-05-11 01:54:37.875538,user_72225,Update on road repair in Pune - things are looking regular now!,Pune,neutral,road repair,44,34,34,214
2025-05-07 01:43:24.217832,user_59603,Can someone help with street lighting problem in Surat? It's really standard.,Surat,neutral,street lighting,163,22,12,243
2025-05-10 16:13:38.587193,user_36832,The education situation in Vadodara is fantastic. #civic #india,Vadodara,positive,education,305,68,18,495
2025-05-05 10:50:38.015978,user_20790,Why is corruption always normal in Hyderabad? Need better governance.,Hyderabad,neutral,corruption,344,57,3,467
2025-05-25 05:25:34.923845,user_8449,Can someone help with power outage problem in Mumbai? It's really horrible.,Mumbai,negative,power outage,406,33,18,526
2025-05-27 14:28:16.243885,user_47389,Update on street lighting in Delhi - things are looking wonderful now!,Delhi,positive,street lighting,241,61,24,435
2025-04-30 05:02:14.868993,user_19859,Update on water shortage in Nashik - things are looking regular now!,Nashik,neutral,water shortage,474,83,42,766
2025-05-05 21:17:23.085094,user_40937,Why is road repair always good in Patna? Need better governance.,Patna,positive,road repair,488,14,43,645
2025-05-04 00:26:40.181634,user_14943,The pollution situation in Jaipur is great. #civic #india,Jaipur,positive,pollution,477,96,20,729
